belagskategorie;option;bewertungskategorie;wert;szenario;gewicht;group_id;min_wert;max_wert;score_normiert;MCA_score_kriterium
Sickerbeläge;Rasengittersteine;unterhalt_100a;600,00;Szenario 0: Baseline (IST);0,10000000000;langlebigkeit_wirtschaftlichkeit;200,0;900,0;0,4285714285714286;0,042857142857142864
Sickerbeläge;Rasengittersteine;unterhalt_100a;600,00;Szenario 1: Forschungsfokus;0,10000000000;langlebigkeit_wirtschaftlichkeit;200,0;900,0;0,4285714285714286;0,042857142857142864
Sickerbeläge;Rasengittersteine;unterhalt_100a;600,00;Szenario 2: Radikale Vermeidung;0,01250000000;langlebigkeit_wirtschaftlichkeit;200,0;900,0;0,4285714285714286;0,005357142857142858
Sickerbeläge;Rasengittersteine;unterhalt_100a;600,00;Szenario 3: Radikaler Lebenszyklus;0,20000000000;langlebigkeit_wirtschaftlichkeit;200,0;900,0;0,4285714285714286;0,085714285714285729
Sickerbeläge;Rasengittersteine;co2_100a;180,00;Szenario 0: Baseline (IST);0,05000000000;umweltbelastung;105,0;300,0;0,6153846153846154;0,030769230769230771
Sickerbeläge;Rasengittersteine;co2_100a;180,00;Szenario 1: Forschungsfokus;0,12500000000;umweltbelastung;105,0;300,0;0,6153846153846154;0,076923076923076927
Sickerbeläge;Rasengittersteine;co2_100a;180,00;Szenario 2: Radikale Vermeidung;0,22500000000;umweltbelastung;105,0;300,0;0,6153846153846154;0,138461538461538469
Sickerbeläge;Rasengittersteine;co2_100a;180,00;Szenario 3: Radikaler Lebenszyklus;0,02500000000;umweltbelastung;105,0;300,0;0,6153846153846154;0,015384615384615385
Sickerbeläge;Rasengittersteine;graueEnergie_100a;550,00;Szenario 0: Baseline (IST);0,05000000000;umweltbelastung;405,0;1986,0;0,9082858950031626;0,045414294750158131
Sickerbeläge;Rasengittersteine;graueEnergie_100a;550,00;Szenario 1: Forschungsfokus;0,12500000000;umweltbelastung;405,0;1986,0;0,9082858950031626;0,113535736875395324
Sickerbeläge;Rasengittersteine;graueEnergie_100a;550,00;Szenario 2: Radikale Vermeidung;0,22500000000;umweltbelastung;405,0;1986,0;0,9082858950031626;0,204364326375711586
Sickerbeläge;Rasengittersteine;graueEnergie_100a;550,00;Szenario 3: Radikaler Lebenszyklus;0,02500000000;umweltbelastung;405,0;1986,0;0,9082858950031626;0,022707147375079065
Sickerbeläge;Rasengittersteine;recyclingfaehigkeit;1,00;Szenario 0: Baseline (IST);0,03333333330;kreislauffaehigkeit;0,0;2,0;0,5000000000000000;0,016666666650000002
Sickerbeläge;Rasengittersteine;recyclingfaehigkeit;1,00;Szenario 1: Forschungsfokus;0,08333333325;kreislauffaehigkeit;0,0;2,0;0,5000000000000000;0,041666666625000001
Sickerbeläge;Rasengittersteine;recyclingfaehigkeit;1,00;Szenario 2: Radikale Vermeidung;0,14999999985;kreislauffaehigkeit;0,0;2,0;0,5000000000000000;0,074999999925000005
Sickerbeläge;Rasengittersteine;recyclingfaehigkeit;1,00;Szenario 3: Radikaler Lebenszyklus;0,01666666665;kreislauffaehigkeit;0,0;2,0;0,5000000000000000;0,008333333325000001
Sickerbeläge;Rasengittersteine;lokaleMaterialien;0,80;Szenario 0: Baseline (IST);0,03333333330;kreislauffaehigkeit;0,4;0,8;1,0000000000000000;0,033333333300000004
Sickerbeläge;Rasengittersteine;lokaleMaterialien;0,80;Szenario 1: Forschungsfokus;0,08333333325;kreislauffaehigkeit;0,4;0,8;1,0000000000000000;0,083333333250000002
Sickerbeläge;Rasengittersteine;lokaleMaterialien;0,80;Szenario 2: Radikale Vermeidung;0,14999999985;kreislauffaehigkeit;0,4;0,8;1,0000000000000000;0,149999999850000010
Sickerbeläge;Rasengittersteine;lokaleMaterialien;0,80;Szenario 3: Radikaler Lebenszyklus;0,01666666665;kreislauffaehigkeit;0,4;0,8;1,0000000000000000;0,016666666650000002
Sickerbeläge;Rasengittersteine;modulareErneuerbarkeit;1,00;Szenario 0: Baseline (IST);0,03333333330;kreislauffaehigkeit;0,0;2,0;0,5000000000000000;0,016666666650000002
Sickerbeläge;Rasengittersteine;modulareErneuerbarkeit;1,00;Szenario 1: Forschungsfokus;0,08333333325;kreislauffaehigkeit;0,0;2,0;0,5000000000000000;0,041666666625000001
Sickerbeläge;Rasengittersteine;modulareErneuerbarkeit;1,00;Szenario 2: Radikale Vermeidung;0,14999999985;kreislauffaehigkeit;0,0;2,0;0,5000000000000000;0,074999999925000005
Sickerbeläge;Rasengittersteine;modulareErneuerbarkeit;1,00;Szenario 3: Radikaler Lebenszyklus;0,01666666665;kreislauffaehigkeit;0,0;2,0;0,5000000000000000;0,008333333325000001
